000,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-08-12
001,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-08-13
002,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-08-16
003,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-08-17
004,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-08-18
005,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-08-19
006,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-08-20
007,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-08-21
008,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-08-23
009,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-08-24
010,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-08-25
011,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-08-26
012,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-08-27
013,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-08-30
014,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-08-31
015,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-09-01
016,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-09-02
017,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-09-03
018,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-09-04
019,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-09-06
020,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-09-07
021,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-09-08
022,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-09-09
023,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-09-10
024,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-09-11
025,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-09-13
026,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-09-14
027,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-09-15
028,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-09-16
029,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-09-17
030,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-09-18
031,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-09-20
032,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-09-21
033,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-09-22
034,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-09-23
035,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-09-24
036,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-09-25
037,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-09-27
038,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-09-28
039,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-09-29
040,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-09-30
041,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-10-01
042,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-10-02
043,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-10-04
044,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-10-05
045,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-10-06
046,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-10-07
047,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-10-08
048,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-10-09
049,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-10-11
050,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-10-12
051,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-10-13
052,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-10-14
053,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-10-15
054,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-10-16
055,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-10-18
056,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-10-19
057,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-10-20
058,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-10-21
059,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-10-22
060,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-10-23
061,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-10-25
062,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-10-26
063,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-10-27
064,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-10-28
065,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-10-29
066,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-10-30
067,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-11-01
068,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-11-02
069,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-11-03
070,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-11-04
071,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Friday 2021-11-05
072,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Saturday 2021-11-06
073,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Monday 2021-11-08
074,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Tuesday 2021-11-09
075,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Wednesday 2021-11-10
076,Edmonton,Canada,"Canadian Blood Services, Edmonton","Edmonton, AB, T6G 2R8",8249 114 St NW,Thursday 2021-11-11
077,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Thursday 2021-08-12
078,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-08-13
079,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-08-16
080,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-08-25
081,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Thursday 2021-08-26
082,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-09-08
083,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-09-10
084,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-09-15
085,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-09-17
086,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-09-20
087,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-09-22
088,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Thursday 2021-09-23
089,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-09-24
090,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-10-01
091,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-10-04
092,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-10-06
093,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-10-08
094,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-10-11
095,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-10-13
096,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-10-15
097,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-10-18
098,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-10-20
099,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-10-22
100,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-10-25
101,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-10-27
102,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-10-29
103,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-11-01
104,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-11-03
105,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Thursday 2021-11-04
106,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Friday 2021-11-05
107,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Monday 2021-11-08
108,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Tuesday 2021-11-09
109,Edmonton,Canada,Plasma Clinic,"Edmonton, AB, T6G 2R8",8249 - 114 Street,Wednesday 2021-11-10
110,Edmonton,Canada,Northmount Community Centre.,"Edmonton, AB, T5E 6E2",9208 140 Ave NW,Friday 2021-10-08
111,Edmonton,Canada,South Edmonton Alliance Church,"Edmonton, AB, T6L 6P7",6508 - 31 Avenue,Wednesday 2021-10-13
112,St. Albert,Canada,St. Albert Inn,"St. Albert, AB, T8N 0P5",156 Saint Albert Trail,Wednesday 2021-09-22
113,St. Albert,Canada,St. Albert Inn,"St. Albert, AB, T8N 0P5",156 Saint Albert Trail,Wednesday 2021-10-06
114,St. Albert,Canada,St. Albert Inn,"St. Albert, AB, T8N 0P5",156 Saint Albert Trail,Wednesday 2021-10-20
115,Edmonton,Canada,Terwillegar Community Church,"Edmonton, AB, T6R 3N9",1751 Towne Centre Blvd.,Monday 2021-10-25
116,Edmonton,Canada,West Edmonton Christian Assembly - Gym,"Edmonton, AB, T5T 6N2",6315 199 St NW,Wednesday 2021-11-03
117,Sherwood Park,Canada,Bethel Lutheran Church,"Sherwood Park, AB, T8H 2C5",298 Bethel Drive,Wednesday 2021-09-01
118,Sherwood Park,Canada,Bethel Lutheran Church,"Sherwood Park, AB, T8H 2C5",298 Bethel Drive,Wednesday 2021-10-27
119,Sherwood Park,Canada,Centre in the Park - Community Centre,"Sherwood Park, AB, T8A 3W7",401 Festival Lane,Tuesday 2021-09-07
120,Sherwood Park,Canada,Centre in the Park - Community Centre,"Sherwood Park, AB, T8A 3W7",401 Festival Lane,Tuesday 2021-11-02
121,Sherwood Park,Canada,Our Lady Of Perpetual Help Church,"Sherwood Park, AB, T8H 1Y7",13 Brower Drive,Monday 2021-10-18
122,Beaumont,Canada,Beaumont Community Centre - Hall B,"Beaumont, AB, T4X 1E3",5204 50 Ave,Tuesday 2021-10-05
123,Devon,Canada,Devon Community Centre,"Devon, AB, T9G 2B9",20 Haven Avenue,Tuesday 2021-09-28
124,Morinville,Canada,Rendez Vous Centre,"Morinville, AB, T8R 1R8",9913 - 104 Street,Tuesday 2021-08-17
125,Morinville,Canada,Rendez Vous Centre,"Morinville, AB, T8R 1R8",9913 - 104 Street,Tuesday 2021-11-09
126,Spruce Grove,Canada,Holy Trinity Catholic Church,"Spruce Grove, AB, T7X 3T3",200 Boundary Road,Wednesday 2021-09-15
127,Spruce Grove,Canada,Holy Trinity Catholic Church,"Spruce Grove, AB, T7X 3T3",200 Boundary Road,Tuesday 2021-10-26
128,Spruce Grove,Canada,Holy Trinity Catholic Church,"Spruce Grove, AB, T7X 3T3",200 Boundary Road,Friday 2021-10-29
129,Spruce Grove,Canada,Holy Trinity Catholic Church,"Spruce Grove, AB, T7X 3T3",200 Boundary Road,Wednesday 2021-11-10
130,Leduc,Canada,Leduc Fellowship Church,"Leduc, AB, T9E 7H4",4401 Rollyview Rd,Friday 2021-08-13
131,Leduc,Canada,Leduc Fellowship Church,"Leduc, AB, T9E 7H4",4401 Rollyview Rd,Friday 2021-09-17
132,Leduc,Canada,Leduc Fellowship Church,"Leduc, AB, T9E 7H4",4401 Rollyview Rd,Wednesday 2021-09-29
133,Leduc,Canada,Leduc Fellowship Church,"Leduc, AB, T9E 7H4",4401 Rollyview Rd,Friday 2021-10-01
134,Leduc,Canada,Leduc Fellowship Church,"Leduc, AB, T9E 7H4",4401 Rollyview Rd,Friday 2021-10-15
135,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Thursday 2021-08-12
136,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Friday 2021-08-13
137,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Monday 2021-08-16
138,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Wednesday 2021-08-18
139,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Wednesday 2021-08-25
140,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Monday 2021-08-30
141,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Wednesday 2021-09-01
142,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Friday 2021-09-03
143,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Monday 2021-09-06
144,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Wednesday 2021-09-08
145,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Thursday 2021-09-09
146,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Friday 2021-09-10
147,Calgary,Canada,Calgary Perm Clinic - Plasmapheresis,"Calgary, AB, T2P 4R5","Eau Claire Market, 200 Barclay Parade SW",Monday 2021-09-13
